Detector geometry infos
Layer / Ladder / Module / Mid_Strip / Mid_Segment / Xrange / Yrange / Zrange / Xmid / Ymid / Zmid
20 / 11 / 38 / 507.5 / 0.5 / 6.05011 / -8.49088 / 0 / -31.2726 / -64.9388 / -184.234
20 / 11 / 39 / 507.5 / 0.5 / 6.96274 / -7.7601 / 0 / -23.8052 / -68.0319 / -182.654
20 / 11 / 40 / 507.5 / 0.5 / 7.78782 / -6.93172 / 0 / -16.0383 / -70.2694 / -184.234
20 / 11 / 41 / 507.5 / 0.5 / 8.51495 / -6.01617 / 0 / -8.06984 / -71.6233 / -182.654
20 / 11 / 42 / 507.5 / 0.5 / 9.13501 / -5.02498 / 0 / 0.00019145 / -72.0765 / -184.234
20 / 11 / 43 / 507.5 / 0.5 / 9.64019 / -3.97058 / 0 / 8.07018 / -71.6233 / -182.654
20 / 11 / 44 / 507.5 / 0.5 / 10.0241 / -2.86626 / 0 / 16.0387 / -70.2693 / -184.234
20 / 11 / 45 / 507.5 / 0.5 / 10.282 / -1.72589 / 0 / 23.8055 / -68.0318 / -182.654
20 / 11 / 46 / 507.5 / 0.5 / 10.4106 / -0.563812 / 0 / 31.273 / -64.9386 / -184.234
20 / 11 / 47 / 507.5 / 0.5 / 10.4083 / 0.605347 / 0 / 38.3472 / -61.0288 / -182.654
20 / 11 / 48 / 507.5 / 0.5 / 10.2751 / 1.7669 / 0 / 44.9391 / -56.3516 / -184.234
20 / 11 / 49 / 507.5 / 0.5 / 10.0126 / 2.90623 / 0 / 50.9659 / -50.9657 / -182.654
20 / 11 / 50 / 507.5 / 0.5 / 9.62428 / 4.00902 / 0 / 56.3518 / -44.9388 / -184.234
20 / 11 / 51 / 507.5 / 0.5 / 9.11489 / 5.06139 / 0 / 61.029 / -38.3469 / -182.654
20 / 11 / 52 / 507.5 / 0.5 / 8.49088 / 6.05011 / 0 / 64.9388 / -31.2726 / -184.234
20 / 11 / 53 / 507.5 / 0.5 / 7.7601 / 6.96274 / 0 / 68.0319 / -23.8052 / -182.654
20 / 11 / 54 / 507.5 / 0.5 / 6.93172 / 7.78782 / 0 / 70.2694 / -16.0383 / -184.234
20 / 11 / 55 / 507.5 / 0.5 / 6.01617 / 8.51495 / 0 / 71.6233 / -8.06984 / -182.654
20 / 12 / 0 / 507.5 / 0.5 / 5.02498 / 9.13501 / 0 / 82.6099 / 0.000219584 / -188.574
20 / 12 / 1 / 507.5 / 0.5 / 4.10544 / 9.58354 / 0 / 82.2121 / 8.09697 / -186.774
20 / 12 / 2 / 507.5 / 0.5 / 3.14627 / 9.93981 / 0 / 81.0225 / 16.1166 / -188.574
20 / 12 / 3 / 507.5 / 0.5 / 2.15691 / 10.2003 / 0 / 79.0528 / 23.9802 / -186.774
20 / 12 / 4 / 507.5 / 0.5 / 1.14665 / 10.3626 / 0 / 76.3215 / 31.6136 / -188.574
20 / 12 / 5 / 507.5 / 0.5 / 0.125473 / 10.4251 / 0 / 72.8555 / 38.9418 / -186.774
20 / 12 / 6 / 507.5 / 0.5 / -0.897026 / 10.3872 / 0 / 68.6875 / 45.8958 / -188.574
20 / 12 / 7 / 507.5 / 0.5 / -1.91078 / 10.2493 / 0 / 63.8585 / 52.407 / -186.774
20 / 12 / 8 / 507.5 / 0.5 / -2.90623 / 10.0126 / 0 / 58.4139 / 58.4142 / -188.574
20 / 12 / 9 / 507.5 / 0.5 / -3.8736 / 9.67957 / 0 / 52.4073 / 63.8582 / -186.774
20 / 12 / 10 / 507.5 / 0.5 / -4.80376 / 9.25325 / 0 / 45.8954 / 68.6877 / -188.574
20 / 12 / 11 / 507.5 / 0.5 / -5.68756 / 8.73788 / 0 / 38.9422 / 72.8553 / -186.774
20 / 12 / 12 / 507.5 / 0.5 / -6.51668 / 8.13829 / 0 / 31.6132 / 76.3217 / -188.574
20 / 12 / 13 / 507.5 / 0.5 / -7.28295 / 7.46039 / 0 / 23.9806 / 79.0527 / -186.774
20 / 12 / 14 / 507.5 / 0.5 / -7.97916 / 6.71057 / 0 / 16.1162 / 81.0226 / -188.574
20 / 12 / 15 / 507.5 / 0.5 / -8.59846 / 5.89621 / 0 / 8.0974 / 82.2121 / -186.774
20 / 12 / 16 / 507.5 / 0.5 / -9.13501 / 5.02498 / 0 / -0.000219584 / 82.6099 / -188.574
20 / 12 / 17 / 507.5 / 0.5 / -9.58354 / 4.10544 / 0 / -8.09697 / 82.2121 / -186.774
20 / 12 / 18 / 507.5 / 0.5 / -9.93981 / 3.14627 / 0 / -16.1166 / 81.0225 / -188.574
20 / 12 / 19 / 507.5 / 0.5 / -10.2003 / 2.15691 / 0 / -23.9802 / 79.0528 / -186.774
20 / 12 / 20 / 507.5 / 0.5 / -10.3626 / 1.14665 / 0 / -31.6136 / 76.3215 / -188.574
20 / 12 / 21 / 507.5 / 0.5 / -10.4251 / 0.125473 / 0 / -38.9418 / 72.8555 / -186.774
20 / 12 / 22 / 507.5 / 0.5 / -10.3872 / -0.897026 / 0 / -45.8958 / 68.6875 / -188.574
20 / 12 / 23 / 507.5 / 0.5 / -10.2493 / -1.91078 / 0 / -52.407 / 63.8585 / -186.774
20 / 12 / 24 / 507.5 / 0.5 / -10.0126 / -2.90623 / 0 / -58.4142 / 58.4139 / -188.574
20 / 12 / 25 / 507.5 / 0.5 / -9.67957 / -3.8736 / 0 / -63.8582 / 52.4073 / -186.774
20 / 12 / 26 / 507.5 / 0.5 / -9.25325 / -4.80376 / 0 / -68.6877 / 45.8954 / -188.574
20 / 12 / 27 / 507.5 / 0.5 / -8.73788 / -5.68756 / 0 / -72.8553 / 38.9422 / -186.774
20 / 12 / 28 / 507.5 / 0.5 / -8.13829 / -6.51668 / 0 / -76.3217 / 31.6132 / -188.574
20 / 12 / 29 / 507.5 / 0.5 / -7.46039 / -7.28295 / 0 / -79.0527 / 23.9806 / -186.774
20 / 12 / 30 / 507.5 / 0.5 / -6.71057 / -7.97916 / 0 / -81.0226 / 16.1162 / -188.574
20 / 12 / 31 / 507.5 / 0.5 / -5.89621 / -8.59846 / 0 / -82.2121 / 8.0974 / -186.774
20 / 12 / 32 / 507.5 / 0.5 / -5.02498 / -9.13501 / 0 / -82.6099 / -0.000219584 / -188.574
20 / 12 / 33 / 507.5 / 0.5 / -4.10544 / -9.58354 / 0 / -82.2121 / -8.09697 / -186.774
20 / 12 / 34 / 507.5 / 0.5 / -3.14627 / -9.93981 / 0 / -81.0225 / -16.1166 / -188.574
20 / 12 / 35 / 507.5 / 0.5 / -2.15691 / -10.2003 / 0 / -79.0528 / -23.9802 / -186.774
20 / 12 / 36 / 507.5 / 0.5 / -1.14665 / -10.3626 / 0 / -76.3215 / -31.6136 / -188.574
20 / 12 / 37 / 507.5 / 0.5 / -0.125473 / -10.4251 / 0 / -72.8555 / -38.9418 / -186.774
20 / 12 / 38 / 507.5 / 0.5 / 0.897026 / -10.3872 / 0 / -68.6875 / -45.8958 / -188.574
20 / 12 / 39 / 507.5 / 0.5 / 1.91078 / -10.2493 / 0 / -63.8585 / -52.407 / -186.774
20 / 12 / 40 / 507.5 / 0.5 / 2.90623 / -10.0126 / 0 / -58.4139 / -58.4142 / -188.574
20 / 12 / 41 / 507.5 / 0.5 / 3.8736 / -9.67957 / 0 / -52.4073 / -63.8582 / -186.774
20 / 12 / 42 / 507.5 / 0.5 / 4.80376 / -9.25325 / 0 / -45.8954 / -68.6877 / -188.574
20 / 12 / 43 / 507.5 / 0.5 / 5.68756 / -8.73788 / 0 / -38.9422 / -72.8553 / -186.774
20 / 12 / 44 / 507.5 / 0.5 / 6.51668 / -8.13829 / 0 / -31.6132 / -76.3217 / -188.574
20 / 12 / 45 / 507.5 / 0.5 / 7.28295 / -7.46039 / 0 / -23.9806 / -79.0527 / -186.774
20 / 12 / 46 / 507.5 / 0.5 / 7.97916 / -6.71057 / 0 / -16.1162 / -81.0226 / -188.574
20 / 12 / 47 / 507.5 / 0.5 / 8.59846 / -5.89621 / 0 / -8.0974 / -82.2121 / -186.774
20 / 12 / 48 / 507.5 / 0.5 / 9.13501 / -5.02498 / 0 / 0.000219584 / -82.6099 / -188.574
20 / 12 / 49 / 507.5 / 0.5 / 9.58354 / -4.10544 / 0 / 8.09697 / -82.2121 / -186.774
20 / 12 / 50 / 507.5 / 0.5 / 9.93981 / -3.14627 / 0 / 16.1166 / -81.0225 / -188.574
20 / 12 / 51 / 507.5 / 0.5 / 10.2003 / -2.15691 / 0 / 23.9802 / -79.0528 / -186.774
20 / 12 / 52 / 507.5 / 0.5 / 10.3626 / -1.14665 / 0 / 31.6136 / -76.3215 / -188.574
20 / 12 / 53 / 507.5 / 0.5 / 10.4251 / -0.125473 / 0 / 38.9418 / -72.8555 / -186.774
20 / 12 / 54 / 507.5 / 0.5 / 10.3872 / 0.897026 / 0 / 45.8958 / -68.6875 / -188.574
20 / 12 / 55 / 507.5 / 0.5 / 10.2493 / 1.91078 / 0 / 52.407 / -63.8585 / -186.774
20 / 12 / 56 / 507.5 / 0.5 / 10.0126 / 2.90623 / 0 / 58.4142 / -58.4139 / -188.574
20 / 12 / 57 / 507.5 / 0.5 / 9.67957 / 3.8736 / 0 / 63.8582 / -52.4073 / -186.774
20 / 12 / 58 / 507.5 / 0.5 / 9.25325 / 4.80376 / 0 / 68.6877 / -45.8954 / -188.574
20 / 12 / 59 / 507.5 / 0.5 / 8.73788 / 5.68756 / 0 / 72.8553 / -38.9422 / -186.774
20 / 12 / 60 / 507.5 / 0.5 / 8.13829 / 6.51668 / 0 / 76.3217 / -31.6132 / -188.574
20 / 12 / 61 / 507.5 / 0.5 / 7.46039 / 7.28295 / 0 / 79.0527 / -23.9806 / -186.774
20 / 12 / 62 / 507.5 / 0.5 / 6.71057 / 7.97916 / 0 / 81.0226 / -16.1162 / -188.574
20 / 12 / 63 / 507.5 / 0.5 / 5.89621 / 8.59846 / 0 / 82.2121 / -8.0974 / -186.774
20 / 13 / 0 / 507.5 / 0.5 / 5.02498 / 9.13501 / 0 / 88.8408 / 0.000235796 / -184.454
20 / 13 / 1 / 507.5 / 0.5 / 4.16068 / 9.55969 / 0 / 88.4618 / 8.19741 / -182.654
20 / 13 / 2 / 507.5 / 0.5 / 3.26086 / 9.90281 / 0 / 87.3281 / 16.3247 / -184.454
20 / 13 / 3 / 507.5 / 0.5 / 2.33324 / 10.1614 / 0 / 85.4493 / 24.3126 / -182.654
20 / 13 / 4 / 507.5 / 0.5 / 1.3857 / 10.3334 / 0 / 82.8415 / 32.0932 / -184.454
20 / 13 / 5 / 507.5 / 0.5 / 0.426346 / 10.4172 / 0 / 79.5269 / 39.5999 / -182.654
20 / 13 / 6 / 507.5 / 0.5 / -0.536644 / 10.4121 / 0 / 75.5338 / 46.7689 / -184.454
20 / 13 / 7 / 507.5 / 0.5 / -1.49506 / 10.3181 / 0 / 70.8964 / 53.5387 / -182.654
20 / 13 / 8 / 507.5 / 0.5 / -2.44072 / 10.1362 / 0 / 65.654 / 59.8518 / -184.454
20 / 13 / 9 / 507.5 / 0.5 / -3.36555 / 9.86772 / 0 / 59.8515 / 65.6543 / -182.654
20 / 13 / 10 / 507.5 / 0.5 / -4.26167 / 9.51509 / 0 / 53.5384 / 70.8966 / -184.454
20 / 13 / 11 / 507.5 / 0.5 / -5.12143 / 9.08128 / 0 / 46.7685 / 75.5341 / -182.654
20 / 13 / 12 / 507.5 / 0.5 / -5.9375 / 8.57001 / 0 / 39.5995 / 79.5271 / -184.454
20 / 13 / 13 / 507.5 / 0.5 / -6.70291 / 7.9856 / 0 / 32.0928 / 82.8417 / -182.654
20 / 13 / 14 / 507.5 / 0.5 / -7.41114 / 7.33307 / 0 / 24.3122 / 85.4494 / -184.454
20 / 13 / 15 / 507.5 / 0.5 / -8.05613 / 6.61797 / 0 / 16.3242 / 87.3282 / -182.654
20 / 13 / 16 / 507.5 / 0.5 / -8.6324 / 5.84642 / 0 / 8.19696 / 88.4618 / -184.454
20 / 13 / 17 / 507.5 / 0.5 / -9.13501 / 5.02498 / 0 / -0.000216722 / 88.8408 / -182.654
20 / 13 / 18 / 507.5 / 0.5 / -9.55969 / 4.16067 / 0 / -8.19743 / 88.4618 / -184.454
20 / 13 / 19 / 507.5 / 0.5 / -9.90281 / 3.26086 / 0 / -16.3247 / 87.3281 / -182.654
20 / 13 / 20 / 507.5 / 0.5 / -10.1614 / 2.33324 / 0 / -24.3127 / 85.4493 / -184.454
20 / 13 / 21 / 507.5 / 0.5 / -10.3334 / 1.38571 / 0 / -32.0932 / 82.8415 / -182.654
20 / 13 / 22 / 507.5 / 0.5 / -10.4172 / 0.426346 / 0 / -39.6 / 79.5269 / -184.454
20 / 13 / 23 / 507.5 / 0.5 / -10.4121 / -0.536636 / 0 / -46.7688 / 75.5339 / -182.654
20 / 13 / 24 / 507.5 / 0.5 / -10.3181 / -1.49506 / 0 / -53.5387 / 70.8963 / -184.454
20 / 13 / 25 / 507.5 / 0.5 / -10.1362 / -2.44072 / 0 / -59.8518 / 65.654 / -182.654
20 / 13 / 26 / 507.5 / 0.5 / -9.86772 / -3.36555 / 0 / -65.6543 / 59.8515 / -184.454
20 / 13 / 27 / 507.5 / 0.5 / -9.51509 / -4.26167 / 0 / -70.8966 / 53.5384 / -182.654
20 / 13 / 28 / 507.5 / 0.5 / -9.08128 / -5.12144 / 0 / -75.5341 / 46.7685 / -184.454
20 / 13 / 29 / 507.5 / 0.5 / -8.57001 / -5.9375 / 0 / -79.5271 / 39.5996 / -182.654
20 / 13 / 30 / 507.5 / 0.5 / -7.9856 / -6.70291 / 0 / -82.8417 / 32.0928 / -184.454
20 / 13 / 31 / 507.5 / 0.5 / -7.33307 / -7.41114 / 0 / -85.4494 / 24.3122 / -182.654
20 / 13 / 32 / 507.5 / 0.5 / -6.61797 / -8.05613 / 0 / -87.3282 / 16.3242 / -184.454
20 / 13 / 33 / 507.5 / 0.5 / -5.84642 / -8.6324 / 0 / -88.4618 / 8.19698 / -182.654
20 / 13 / 34 / 507.5 / 0.5 / -5.02498 / -9.13501 / 0 / -88.8408 / -0.000235796 / -184.454
20 / 13 / 35 / 507.5 / 0.5 / -4.16068 / -9.55969 / 0 / -88.4618 / -8.19741 / -182.654
20 / 13 / 36 / 507.5 / 0.5 / -3.26086 / -9.90281 / 0 / -87.3281 / -16.3247 / -184.454
20 / 13 / 37 / 507.5 / 0.5 / -2.33324 / -10.1614 / 0 / -85.4493 / -24.3126 / -182.654
20 / 13 / 38 / 507.5 / 0.5 / -1.3857 / -10.3334 / 0 / -82.8415 / -32.0932 / -184.454
20 / 13 / 39 / 507.5 / 0.5 / -0.426346 / -10.4172 / 0 / -79.5269 / -39.5999 / -182.654
20 / 13 / 40 / 507.5 / 0.5 / 0.536644 / -10.4121 / 0 / -75.5338 / -46.7689 / -184.454
20 / 13 / 41 / 507.5 / 0.5 / 1.49506 / -10.3181 / 0 / -70.8964 / -53.5387 / -182.654
20 / 13 / 42 / 507.5 / 0.5 / 2.44072 / -10.1362 / 0 / -65.654 / -59.8518 / -184.454
20 / 13 / 43 / 507.5 / 0.5 / 3.36555 / -9.86772 / 0 / -59.8515 / -65.6543 / -182.654
20 / 13 / 44 / 507.5 / 0.5 / 4.26167 / -9.51509 / 0 / -53.5384 / -70.8966 / -184.454
20 / 13 / 45 / 507.5 / 0.5 / 5.12143 / -9.08128 / 0 / -46.7685 / -75.5341 / -182.654
20 / 13 / 46 / 507.5 / 0.5 / 5.9375 / -8.57001 / 0 / -39.5995 / -79.5271 / -184.454
20 / 13 / 47 / 507.5 / 0.5 / 6.70291 / -7.9856 / 0 / -32.0928 / -82.8417 / -182.654
20 / 13 / 48 / 507.5 / 0.5 / 7.41114 / -7.33307 / 0 / -24.3122 / -85.4494 / -184.454
20 / 13 / 49 / 507.5 / 0.5 / 8.05613 / -6.61797 / 0 / -16.3242 / -87.3282 / -182.654
20 / 13 / 50 / 507.5 / 0.5 / 8.6324 / -5.84642 / 0 / -8.19696 / -88.4618 / -184.454
20 / 13 / 51 / 507.5 / 0.5 / 9.13501 / -5.02498 / 0 / 0.000216722 / -88.8408 / -182.654
20 / 13 / 52 / 507.5 / 0.5 / 9.55969 / -4.16067 / 0 / 8.19743 / -88.4618 / -184.454
20 / 13 / 53 / 507.5 / 0.5 / 9.90281 / -3.26086 / 0 / 16.3247 / -87.3281 / -182.654
20 / 13 / 54 / 507.5 / 0.5 / 10.1614 / -2.33324 / 0 / 24.3127 / -85.4493 / -184.454
20 / 13 / 55 / 507.5 / 0.5 / 10.3334 / -1.38571 / 0 / 32.0932 / -82.8415 / -182.654
20 / 13 / 56 / 507.5 / 0.5 / 10.4172 / -0.426346 / 0 / 39.6 / -79.5269 / -184.454
20 / 13 / 57 / 507.5 / 0.5 / 10.4121 / 0.536636 / 0 / 46.7688 / -75.5339 / -182.654
20 / 13 / 58 / 507.5 / 0.5 / 10.3181 / 1.49506 / 0 / 53.5387 / -70.8963 / -184.454
20 / 13 / 59 / 507.5 / 0.5 / 10.1362 / 2.44072 / 0 / 59.8518 / -65.654 / -182.654
20 / 13 / 60 / 507.5 / 0.5 / 9.86772 / 3.36555 / 0 / 65.6543 / -59.8515 / -184.454
20 / 13 / 61 / 507.5 / 0.5 / 9.51509 / 4.26167 / 0 / 70.8966 / -53.5384 / -182.654
20 / 13 / 62 / 507.5 / 0.5 / 9.08128 / 5.12144 / 0 / 75.5341 / -46.7685 / -184.454
20 / 13 / 63 / 507.5 / 0.5 / 8.57001 / 5.9375 / 0 / 79.5271 / -39.5996 / -182.654
20 / 13 / 64 / 507.5 / 0.5 / 7.9856 / 6.70291 / 0 / 82.8417 / -32.0928 / -184.454
20 / 13 / 65 / 507.5 / 0.5 / 7.33307 / 7.41114 / 0 / 85.4494 / -24.3122 / -182.654
20 / 13 / 66 / 507.5 / 0.5 / 6.61797 / 8.05613 / 0 / 87.3282 / -16.3242 / -184.454
20 / 13 / 67 / 507.5 / 0.5 / 5.84642 / 8.6324 / 0 / 88.4618 / -8.19698 / -182.654
20 / 14 / 0 / 507.5 / 0.5 / 5.02498 / 9.13501 / 0 / 99.4793 / 0.000264406 / -188.574
20 / 14 / 1 / 507.5 / 0.5 / 4.25351 / 9.51874 / 0 / 99.1396 / 8.21455 / -186.774
20 / 14 / 2 / 507.5 / 0.5 / 3.45287 / 9.83751 / 0 / 98.1225 / 16.374 / -188.574
20 / 14 / 3 / 507.5 / 0.5 / 2.62877 / 10.089 / 0 / 96.4354 / 24.4204 / -186.774
20 / 14 / 4 / 507.5 / 0.5 / 1.78658 / 10.2717 / 0 / 94.0891 / 32.3011 / -188.574
20 / 14 / 5 / 507.5 / 0.5 / 0.932312 / 10.3841 / 0 / 91.1006 / 39.96 / -186.774
20 / 14 / 6 / 507.5 / 0.5 / 0.0715485 / 10.4256 / 0 / 87.4893 / 47.3471 / -188.574
20 / 14 / 7 / 507.5 / 0.5 / -0.789566 / 10.3959 / 0 / 83.2809 / 54.4097 / -186.774
20 / 14 / 8 / 507.5 / 0.5 / -1.64543 / 10.2952 / 0 / 78.503 / 61.1017 / -188.574
20 / 14 / 9 / 507.5 / 0.5 / -2.48991 / 10.1242 / 0 / 73.1896 / 67.3752 / -186.774
20 / 14 / 10 / 507.5 / 0.5 / -3.31752 / 9.88397 / 0 / 67.3753 / 73.1895 / -188.574
20 / 14 / 11 / 507.5 / 0.5 / -4.12234 / 9.57628 / 0 / 61.1018 / 78.5029 / -186.774
20 / 14 / 12 / 507.5 / 0.5 / -4.89912 / 9.20312 / 0 / 54.4098 / 83.2809 / -188.574
20 / 14 / 13 / 507.5 / 0.5 / -5.64232 / 8.76715 / 0 / 47.3472 / 87.4893 / -186.774
20 / 14 / 14 / 507.5 / 0.5 / -6.34709 / 8.27122 / 0 / 39.9601 / 91.1006 / -188.574
20 / 14 / 15 / 507.5 / 0.5 / -7.00839 / 7.71889 / 0 / 32.3012 / 94.0891 / -186.774
20 / 14 / 16 / 507.5 / 0.5 / -7.62193 / 7.11372 / 0 / 24.4205 / 96.4353 / -188.574
20 / 14 / 17 / 507.5 / 0.5 / -8.1833 / 6.46007 / 0 / 16.3741 / 98.1225 / -186.774
20 / 14 / 18 / 507.5 / 0.5 / -8.68885 / 5.76218 / 0 / 8.21467 / 99.1395 / -188.574
20 / 14 / 19 / 507.5 / 0.5 / -9.13498 / 5.02504 / 0 / 0.000383139 / 99.4793 / -186.774
20 / 14 / 20 / 507.5 / 0.5 / -9.51877 / 4.25345 / 0 / -8.2152 / 99.1395 / -188.574
20 / 14 / 21 / 507.5 / 0.5 / -9.83748 / 3.45293 / 0 / -16.3734 / 98.1226 / -186.774
20 / 14 / 22 / 507.5 / 0.5 / -10.089 / 2.62869 / 0 / -24.421 / 96.4352 / -188.574
20 / 14 / 23 / 507.5 / 0.5 / -10.2717 / 1.78664 / 0 / -32.3005 / 94.0894 / -186.774
20 / 14 / 24 / 507.5 / 0.5 / -10.3841 / 0.932251 / 0 / -39.9606 / 91.1004 / -188.574
20 / 14 / 25 / 507.5 / 0.5 / -10.4256 / 0.0716095 / 0 / -47.3466 / 87.4896 / -186.774
20 / 14 / 26 / 507.5 / 0.5 / -10.3959 / -0.789642 / 0 / -54.4102 / 83.2806 / -188.574
20 / 14 / 27 / 507.5 / 0.5 / -10.2952 / -1.64536 / 0 / -61.1011 / 78.5034 / -186.774
20 / 14 / 28 / 507.5 / 0.5 / -10.1242 / -2.48997 / 0 / -67.3757 / 73.1891 / -188.574
20 / 14 / 29 / 507.5 / 0.5 / -9.88399 / -3.31746 / 0 / -73.189 / 67.3758 / -186.774
20 / 14 / 30 / 507.5 / 0.5 / -9.57625 / -4.12241 / 0 / -78.5033 / 61.1012 / -188.574
20 / 14 / 31 / 507.5 / 0.5 / -9.20316 / -4.89906 / 0 / -83.2805 / 54.4103 / -186.774
20 / 14 / 32 / 507.5 / 0.5 / -8.76712 / -5.64238 / 0 / -87.4896 / 47.3467 / -188.574
20 / 14 / 33 / 507.5 / 0.5 / -8.27127 / -6.34704 / 0 / -91.1003 / 39.9607 / -186.774
20 / 14 / 34 / 507.5 / 0.5 / -7.71884 / -7.00845 / 0 / -94.0893 / 32.3006 / -188.574
20 / 14 / 35 / 507.5 / 0.5 / -7.11377 / -7.62188 / 0 / -96.4352 / 24.4211 / -186.774
20 / 14 / 36 / 507.5 / 0.5 / -6.46002 / -8.18334 / 0 / -98.1226 / 16.3735 / -188.574
20 / 14 / 37 / 507.5 / 0.5 / -5.76224 / -8.68882 / 0 / -99.1395 / 8.21532 / -186.774
20 / 14 / 38 / 507.5 / 0.5 / -5.02498 / -9.13501 / 0 / -99.4793 / -0.000264406 / -188.574
20 / 14 / 39 / 507.5 / 0.5 / -4.25351 / -9.51874 / 0 / -99.1396 / -8.21455 / -186.774
20 / 14 / 40 / 507.5 / 0.5 / -3.45287 / -9.83751 / 0 / -98.1225 / -16.374 / -188.574
20 / 14 / 41 / 507.5 / 0.5 / -2.62877 / -10.089 / 0 / -96.4354 / -24.4204 / -186.774
20 / 14 / 42 / 507.5 / 0.5 / -1.78658 / -10.2717 / 0 / -94.0891 / -32.3011 / -188.574
20 / 14 / 43 / 507.5 / 0.5 / -0.932312 / -10.3841 / 0 / -91.1006 / -39.96 / -186.774
20 / 14 / 44 / 507.5 / 0.5 / -0.0715485 / -10.4256 / 0 / -87.4893 / -47.3471 / -188.574
20 / 14 / 45 / 507.5 / 0.5 / 0.789566 / -10.3959 / 0 / -83.2809 / -54.4097 / -186.774
20 / 14 / 46 / 507.5 / 0.5 / 1.64543 / -10.2952 / 0 / -78.503 / -61.1017 / -188.574
20 / 14 / 47 / 507.5 / 0.5 / 2.48991 / -10.1242 / 0 / -73.1896 / -67.3752 / -186.774
20 / 14 / 48 / 507.5 / 0.5 / 3.31752 / -9.88397 / 0 / -67.3753 / -73.1895 / -188.574
20 / 14 / 49 / 507.5 / 0.5 / 4.12234 / -9.57628 / 0 / -61.1018 / -78.5029 / -186.774
20 / 14 / 50 / 507.5 / 0.5 / 4.89912 / -9.20312 / 0 / -54.4098 / -83.2809 / -188.574
20 / 14 / 51 / 507.5 / 0.5 / 5.64232 / -8.76715 / 0 / -47.3472 / -87.4893 / -186.774
20 / 14 / 52 / 507.5 / 0.5 / 6.34709 / -8.27122 / 0 / -39.9601 / -91.1006 / -188.574
20 / 14 / 53 / 507.5 / 0.5 / 7.00839 / -7.71889 / 0 / -32.3012 / -94.0891 / -186.774
20 / 14 / 54 / 507.5 / 0.5 / 7.62193 / -7.11372 / 0 / -24.4205 / -96.4353 / -188.574
20 / 14 / 55 / 507.5 / 0.5 / 8.1833 / -6.46007 / 0 / -16.3741 / -98.1225 / -186.774
20 / 14 / 56 / 507.5 / 0.5 / 8.68885 / -5.76218 / 0 / -8.21467 / -99.1395 / -188.574
20 / 14 / 57 / 507.5 / 0.5 / 9.13498 / -5.02504 / 0 / -0.000383139 / -99.4793 / -186.774
20 / 14 / 58 / 507.5 / 0.5 / 9.51877 / -4.25345 / 0 / 8.2152 / -99.1395 / -188.574
20 / 14 / 59 / 507.5 / 0.5 / 9.83748 / -3.45293 / 0 / 16.3734 / -98.1226 / -186.774
20 / 14 / 60 / 507.5 / 0.5 / 10.089 / -2.62869 / 0 / 24.421 / -96.4352 / -188.574
20 / 14 / 61 / 507.5 / 0.5 / 10.2717 / -1.78664 / 0 / 32.3005 / -94.0894 / -186.774
20 / 14 / 62 / 507.5 / 0.5 / 10.3841 / -0.932251 / 0 / 39.9606 / -91.1004 / -188.574
20 / 14 / 63 / 507.5 / 0.5 / 10.4256 / -0.0716095 / 0 / 47.3466 / -87.4896 / -186.774
20 / 14 / 64 / 507.5 / 0.5 / 10.3959 / 0.789642 / 0 / 54.4102 / -83.2806 / -188.574
20 / 14 / 65 / 507.5 / 0.5 / 10.2952 / 1.64536 / 0 / 61.1011 / -78.5034 / -186.774
20 / 14 / 66 / 507.5 / 0.5 / 10.1242 / 2.48997 / 0 / 67.3757 / -73.1891 / -188.574
20 / 14 / 67 / 507.5 / 0.5 / 9.88399 / 3.31746 / 0 / 73.189 / -67.3758 / -186.774
20 / 14 / 68 / 507.5 / 0.5 / 9.57625 / 4.12241 / 0 / 78.5033 / -61.1012 / -188.574
20 / 14 / 69 / 507.5 / 0.5 / 9.20316 / 4.89906 / 0 / 83.2805 / -54.4103 / -186.774
20 / 14 / 70 / 507.5 / 0.5 / 8.76712 / 5.64238 / 0 / 87.4896 / -47.3467 / -188.574
20 / 14 / 71 / 507.5 / 0.5 / 8.27127 / 6.34704 / 0 / 91.1003 / -39.9607 / -186.774
20 / 14 / 72 / 507.5 / 0.5 / 7.71884 / 7.00845 / 0 / 94.0893 / -32.3006 / -188.574
20 / 14 / 73 / 507.5 / 0.5 / 7.11377 / 7.62188 / 0 / 96.4352 / -24.4211 / -186.774
20 / 14 / 74 / 507.5 / 0.5 / 6.46002 / 8.18334 / 0 / 98.1226 / -16.3735 / -188.574
20 / 14 / 75 / 507.5 / 0.5 / 5.76224 / 8.68882 / 0 / 99.1395 / -8.21532 / -186.774
20 / 15 / 0 / 507.5 / 0.5 / 5.02498 / 9.13501 / 0 / 104.975 / 0.000278711 / -184.454
20 / 15 / 1 / 507.5 / 0.5 / 4.29276 / 9.50111 / 0 / 104.651 / 8.2365 / -182.654
20 / 15 / 2 / 507.5 / 0.5 / 3.53407 / 9.80863 / 0 / 103.683 / 16.422 / -184.454
20 / 15 / 3 / 507.5 / 0.5 / 2.75362 / 10.0557 / 0 / 102.074 / 24.5062 / -182.654
20 / 15 / 4 / 507.5 / 0.5 / 1.95616 / 10.2407 / 0 / 99.8371 / 32.4393 / -184.454
20 / 15 / 5 / 507.5 / 0.5 / 1.14665 / 10.3626 / 0 / 96.9842 / 40.1724 / -182.654
